datetime,index,active_flt_2h,tot_pax,real_pax_passport,new_pax_passport,pax_momentum_pas,Group_Ryanair,Ontime_flt,Delayed_flt,EU_flt,INT_flt,NAC_flt,temperatura,v_viento,estado_clima,no_vuelos,weekday_num,is_weekend,is_weekday,is_morning,is_evening,is_night,festivo,Visp_fest
2025-11-27 14:00:00,250,10.0,1220.0,113.96219512195124,181.0,-275.0,6.0,8.0,2.0,6.0,2.0,2.0,13.9,11.1,1.0,0,3,0,1,0,1,0,0,0
2025-11-27 15:00:00,251,13.0,1049.0,109.0939024390244,0.0,-5.0,7.0,11.0,2.0,10.0,1.0,2.0,13.3,11.1,1.0,0,3,0,1,0,1,0,0,0
2025-11-27 16:00:00,252,15.0,1619.0,219.1310975609756,365.0,110.0,8.0,13.0,2.0,13.0,2.0,0.0,12.5,9.3,1.0,0,3,0,1,0,1,0,0,0
2025-11-27 17:00:00,253,21.0,2083.0,457.1182926829269,664.0,238.0,10.0,18.0,3.0,14.0,6.0,1.0,11.5,7.4,1.0,0,3,0,1,0,1,0,0,0
2025-11-27 18:00:00,254,21.0,1613.0,574.1731707317073,569.0,117.0,7.0,18.0,3.0,13.0,7.0,1.0,10.0,7.4,1.0,0,3,0,1,0,1,0,0,0
2025-11-27 19:00:00,255,18.0,1683.0,487.8262195121951,167.0,-86.0,6.0,15.0,3.0,14.0,4.0,0.0,8.9,9.3,1.0,0,3,0,1,0,1,0,0,0
2025-11-27 20:00:00,256,11.0,445.0,269.7573170731707,445.0,-218.0,4.0,8.0,3.0,8.0,3.0,0.0,8.0,11.1,1.0,0,3,0,1,0,0,1,0,0
2025-11-27 21:00:00,257,2.0,0.0,151.47560975609758,0.0,-118.0,0.0,1.0,1.0,0.0,2.0,0.0,7.9,14.8,1.0,0,3,0,1,0,0,1,0,0
2025-11-27 22:00:00,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,14.8,1.0,1,3,0,1,0,0,1,0,0
2025-11-27 23:00:00,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,14.8,1.0,1,3,0,1,0,0,1,0,0
2025-11-28 00:00:00,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,14.8,1.0,1,4,0,1,0,0,1,0,0
2025-11-28 01:00:00,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,14.8,1.0,1,4,0,1,0,0,1,0,0
2025-11-28 02:00:00,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,14.8,1.0,1,4,0,1,0,0,1,0,0
2025-11-28 03:00:00,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,14.8,1.0,1,4,0,1,0,0,1,0,0
2025-11-28 04:00:00,264,7.0,1150.0,129.2,180.0,-22.0,6.0,5.0,2.0,6.0,1.0,0.0,5.3,20.4,1.0,0,4,0,1,1,0,0,0,0
2025-11-28 05:00:00,265,10.0,373.0,204.9,151.0,76.0,7.0,8.0,2.0,7.0,2.0,1.0,5.1,22.2,2.0,0,4,0,1,1,0,0,0,0
2025-11-28 06:00:00,266,9.0,1040.0,331.5317073170732,339.0,127.0,5.0,8.0,1.0,5.0,3.0,1.0,8.0,22.2,2.0,0,4,0,1,1,0,0,0,0
2025-11-28 07:00:00,267,22.0,2956.0,612.6682926829269,847.0,281.0,9.0,15.0,7.0,13.0,7.0,2.0,8.1,22.2,2.0,0,4,0,1,1,0,0,0,0
2025-11-28 08:00:00,268,30.0,2619.0,1023.0841463414636,1264.0,410.0,10.0,20.0,10.0,16.0,12.0,2.0,8.3,22.2,2.0,0,4,0,1,1,0,0,0,0
2025-11-28 09:00:00,269,25.0,1890.0,716.3097560975609,489.0,-307.0,11.0,20.0,5.0,14.0,10.0,1.0,9.1,20.4,2.0,0,4,0,1,1,0,0,0,0
2025-11-28 10:00:00,270,19.0,1512.0,520.1256097560976,552.0,-196.0,10.0,13.0,6.0,12.0,6.0,1.0,10.4,18.5,2.0,0,4,0,1,1,0,0,0,0
2025-11-28 11:00:00,271,16.0,1434.0,543.6573170731707,660.0,24.0,6.0,8.0,8.0,9.0,7.0,0.0,12.7,14.8,2.0,0,4,0,1,1,0,0,0,0
2025-11-28 12:00:00,272,19.0,1894.0,430.1506097560976,174.0,-114.0,6.0,14.0,5.0,14.0,5.0,0.0,14.6,13.0,2.0,0,4,0,1,0,1,0,0,0
2025-11-28 13:00:00,273,17.0,1149.0,243.68231707317076,227.0,-186.0,7.0,13.0,4.0,13.0,2.0,2.0,15.7,13.0,2.0,0,4,0,1,0,1,0,0,0
2025-11-28 14:00:00,274,15.0,1559.0,270.6701219512195,178.0,27.0,8.0,11.0,4.0,9.0,2.0,4.0,16.1,14.8,2.0,0,4,0,1,0,1,0,0,0
2025-11-28 15:00:00,275,14.0,933.0,255.7201219512195,227.0,-15.0,7.0,11.0,3.0,9.0,2.0,3.0,15.9,14.8,2.0,0,4,0,1,0,1,0,0,0
2025-11-28 16:00:00,276,14.0,1545.0,393.675,661.0,138.0,6.0,11.0,3.0,8.0,5.0,1.0,15.1,13.0,2.0,0,4,0,1,0,1,0,0,0
2025-11-28 17:00:00,277,23.0,2595.0,611.1871951219513,550.0,218.0,10.0,17.0,6.0,16.0,7.0,0.0,14.0,11.1,2.0,0,4,0,1,0,1,0,0,0
2025-11-28 18:00:00,278,33.0,3558.0,923.673780487805,1073.0,312.0,15.0,20.0,13.0,23.0,9.0,1.0,10.4,9.3,2.0,0,4,0,1,0,1,0,0,0
2025-11-28 19:00:00,279,36.0,3029.0,1016.1121951219512,1327.0,92.0,18.0,23.0,13.0,19.0,14.0,3.0,10.3,9.3,2.0,0,4,0,1,0,1,0,0,0
2025-11-28 20:00:00,280,20.0,641.0,675.1640243902439,227.0,-341.0,10.0,16.0,4.0,8.0,9.0,3.0,10.1,9.3,2.0,0,4,0,1,0,0,1,0,0
2025-11-28 21:00:00,281,4.0,45.0,201.09268292682927,45.0,-474.0,2.0,4.0,0.0,1.0,2.0,1.0,9.9,11.1,2.0,0,4,0,1,0,0,1,0,0
2025-11-28 22:00:00,282,1.0,0.0,23.395121951219515,0.0,-178.0,1.0,1.0,0.0,0.0,1.0,0.0,9.7,13.0,2.0,0,4,0,1,0,0,1,0,0
2025-11-28 23:00:00,283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,13.0,2.0,1,4,0,1,0,0,1,0,0
2025-11-29 00:00:00,284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,13.0,2.0,1,5,1,0,0,0,1,0,0
2025-11-29 01:00:00,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,13.0,2.0,1,5,1,0,0,0,1,0,0
2025-11-29 02:00:00,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,13.0,2.0,1,5,1,0,0,0,1,0,0
2025-11-29 03:00:00,287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,13.0,2.0,1,5,1,0,0,0,1,0,0
2025-11-29 04:00:00,288,6.0,999.0,0.0,0.0,0.0,5.0,6.0,0.0,5.0,0.0,1.0,8.0,9.0,2.0,0,5,1,0,1,0,0,0,0
2025-11-29 05:00:00,289,7.0,151.0,20.0,0.0,0.0,5.0,7.0,0.0,6.0,0.0,1.0,7.0,8.0,2.0,0,5,1,0,1,0,0,0,0
2025-11-29 06:00:00,290,6.0,893.0,157.2,160.0,137.0,4.0,6.0,0.0,4.0,1.0,1.0,6.9,18.0,1.0,0,5,1,0,1,0,0,0,0
2025-11-29 07:00:00,291,18.0,2474.0,475.0560975609756,469.0,318.0,10.0,13.0,5.0,12.0,4.0,2.0,6.0,8.0,2.0,0,5,1,0,1,0,0,0,0
2025-11-29 08:00:00,292,26.0,2320.0,807.3817073170732,1266.0,332.0,11.0,19.0,7.0,14.0,11.0,1.0,7.0,11.0,2.0,0,5,1,0,1,0,0,0,0
2025-11-29 09:00:00,293,18.0,874.0,831.310975609756,502.0,24.0,8.0,15.0,3.0,7.0,11.0,0.0,9.0,10.0,2.0,0,5,1,0,1,0,0,0,0
2025-11-29 10:00:00,294,10.0,955.0,595.0,545.0,-236.0,5.0,6.0,4.0,4.0,6.0,0.0,12.0,7.0,2.0,0,5,1,0,1,0,0,0,0
2025-11-29 11:00:00,295,15.0,1827.0,729.140243902439,932.0,134.0,6.0,8.0,7.0,6.0,8.0,1.0,14.0,5.0,2.0,0,5,1,0,1,0,0,0,0
2025-11-29 12:00:00,296,19.0,1625.0,551.5280487804878,382.0,-178.0,11.0,14.0,5.0,10.0,7.0,2.0,16.1,9.0,3.0,0,5,1,0,0,1,0,0,0
2025-11-29 13:00:00,297,11.0,412.0,245.4518292682927,180.0,-306.0,8.0,10.0,1.0,7.0,3.0,1.0,16.0,9.0,2.0,0,5,1,0,0,1,0,0,0
2025-11-29 14:00:00,298,7.0,931.0,317.70182926829267,372.0,72.0,6.0,6.0,1.0,4.0,3.0,0.0,16.0,14.0,2.0,0,5,1,0,0,1,0,0,0
2025-11-29 15:00:00,299,11.0,1115.0,458.044512195122,554.0,140.0,11.0,9.0,2.0,6.0,5.0,0.0,15.0,15.0,2.0,0,5,1,0,0,1,0,0,0
2025-11-29 16:00:00,300,14.0,1519.0,459.2048780487805,360.0,1.0,9.0,9.0,5.0,9.0,5.0,0.0,15.0,11.0,2.0,0,5,1,0,0,1,0,0,0
2025-11-29 17:00:00,301,17.0,1692.0,391.609756097561,370.0,-68.0,7.0,9.0,8.0,13.0,4.0,0.0,14.0,9.0,2.0,0,5,1,0,0,1,0,0,0
2025-11-29 18:00:00,302,20.0,2129.0,289.5939024390244,464.0,-102.0,11.0,14.0,6.0,14.0,4.0,2.0,12.5,8.0,3.0,0,5,1,0,0,1,0,0,0
2025-11-29 19:00:00,303,18.0,1321.0,361.2719512195122,181.0,72.0,11.0,15.0,3.0,12.0,3.0,3.0,12.0,5.0,2.0,0,5,1,0,0,1,0,0,0
2025-11-29 20:00:00,304,10.0,572.0,336.9615853658537,392.0,-24.0,5.0,8.0,2.0,6.0,3.0,1.0,11.4,9.3,2.0,0,5,1,0,0,0,1,0,0
2025-11-29 21:00:00,305,3.0,0.0,102.54268292682929,0.0,-234.0,1.0,2.0,1.0,1.0,2.0,0.0,11.2,7.4,2.0,0,5,1,0,0,0,1,0,0
2025-11-29 22:00:00,306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,7.4,2.0,1,5,1,0,0,0,1,0,0
2025-11-29 23:00:00,307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,7.4,2.0,1,5,1,0,0,0,1,0,0
2025-11-30 00:00:00,308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,7.4,2.0,1,6,1,0,0,0,1,0,0
2025-11-30 01:00:00,309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,7.4,2.0,1,6,1,0,0,0,1,0,0
2025-11-30 02:00:00,310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,7.4,2.0,1,6,1,0,0,0,1,0,0
2025-11-30 03:00:00,311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,7.4,2.0,1,6,1,0,0,0,1,0,0
2025-11-30 04:00:00,312,7.0,1237.0,135.65,174.0,33.0,6.0,7.0,0.0,6.0,1.0,0.0,8.0,9.0,2.0,0,6,1,0,1,0,0,0,0
2025-11-30 05:00:00,313,11.0,696.0,222.1817073170732,333.0,87.0,9.0,11.0,0.0,7.0,3.0,1.0,8.0,12.0,2.0,0,6,1,0,1,0,0,0,0
2025-11-30 06:00:00,314,10.0,1006.0,155.8939024390244,0.0,-66.0,4.0,10.0,0.0,6.0,2.0,2.0,7.3,22.0,2.0,0,6,1,0,1,0,0,0,0
2025-11-30 07:00:00,315,22.0,3066.0,275.22439024390246,218.0,119.0,10.0,16.0,6.0,18.0,1.0,3.0,8.0,11.0,2.0,0,6,1,0,1,0,0,0,0
2025-11-30 08:00:00,316,27.0,2113.0,540.809756097561,915.0,266.0,17.0,20.0,7.0,19.0,6.0,2.0,8.0,10.0,2.0,0,6,1,0,1,0,0,0,0
2025-11-30 09:00:00,317,18.0,1159.0,414.6280487804878,179.0,-126.0,10.0,16.0,2.0,11.0,6.0,1.0,9.0,11.0,2.0,0,6,1,0,1,0,0,0,0
2025-11-30 10:00:00,318,15.0,1438.0,304.234756097561,396.0,-110.0,8.0,14.0,1.0,9.0,3.0,3.0,11.0,10.0,2.0,0,6,1,0,1,0,0,0,0
2025-11-30 11:00:00,319,16.0,1447.0,420.3621951219512,336.0,116.0,10.0,15.0,1.0,9.0,4.0,3.0,12.0,11.0,2.0,0,6,1,0,1,0,0,0,0
2025-11-30 12:00:00,320,20.0,2071.0,439.8048780487805,547.0,19.0,8.0,19.0,1.0,13.0,5.0,2.0,13.3,17.0,2.0,0,6,1,0,0,1,0,0,0
2025-11-30 13:00:00,321,20.0,1494.0,265.44573170731707,165.0,-174.0,8.0,16.0,4.0,15.0,4.0,1.0,14.0,7.0,2.0,0,6,1,0,0,1,0,0,0
2025-11-30 14:00:00,322,13.0,908.0,314.6256097560976,365.0,49.0,8.0,9.0,4.0,10.0,3.0,0.0,15.0,3.0,2.0,0,6,1,0,0,1,0,0,0
2025-11-30 15:00:00,323,12.0,1238.0,437.25853658536585,343.0,123.0,9.0,8.0,4.0,7.0,4.0,1.0,16.0,4.0,2.0,0,6,1,0,0,1,0,0,0
2025-11-30 16:00:00,324,20.0,2269.0,391.705487804878,540.0,-46.0,10.0,15.0,5.0,12.0,5.0,3.0,15.0,4.0,2.0,0,6,1,0,0,1,0,0,0
2025-11-30 17:00:00,325,26.0,2472.0,765.6524390243902,1129.0,374.0,10.0,21.0,5.0,15.0,9.0,2.0,14.0,2.0,2.0,0,6,1,0,0,1,0,0,0
2025-11-30 18:00:00,326,31.0,3297.0,883.5530487804879,724.0,118.0,10.0,19.0,12.0,20.0,10.0,1.0,10.9,7.4,2.0,0,6,1,0,0,1,0,0,0
2025-11-30 19:00:00,327,31.0,2416.0,840.7512195121951,901.0,-43.0,9.0,20.0,11.0,20.0,9.0,2.0,10.8,9.3,2.0,0,6,1,0,0,1,0,0,0
2025-11-30 20:00:00,328,16.0,630.0,532.0621951219513,218.0,-309.0,5.0,12.0,4.0,9.0,6.0,1.0,10.6,11.1,2.0,0,6,1,0,0,0,1,0,0
2025-11-30 21:00:00,329,4.0,180.0,238.2317073170732,180.0,-294.0,2.0,3.0,1.0,2.0,2.0,0.0,10.2,13.0,2.0,0,6,1,0,0,0,1,0,0
2025-11-30 22:00:00,330,1.0,0.0,58.82439024390244,0.0,-179.0,1.0,1.0,0.0,0.0,1.0,0.0,10.0,13.0,2.0,0,6,1,0,0,0,1,0,0
2025-11-30 23:00:00,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,2.0,1,6,1,0,0,0,1,0,0
2025-12-01 00:00:00,332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,2.0,1,0,0,1,0,0,1,0,0
2025-12-01 01:00:00,333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,2.0,1,0,0,1,0,0,1,0,0
2025-12-01 02:00:00,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,2.0,1,0,0,1,0,0,1,0,0
2025-12-01 03:00:00,335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,2.0,1,0,0,1,0,0,1,0,0
2025-12-01 04:00:00,336,9.0,1598.0,219.0,524.0,160.0,7.0,8.0,1.0,6.0,3.0,0.0,7.0,12.0,2.0,0,0,0,1,1,0,0,0,0
2025-12-01 05:00:00,337,14.0,706.0,220.94634146341463,0.0,2.0,10.0,13.0,1.0,8.0,3.0,3.0,7.0,11.0,2.0,0,0,0,1,1,0,0,0,0
2025-12-01 06:00:00,338,9.0,709.0,139.85365853658536,0.0,-81.0,5.0,8.0,1.0,6.0,0.0,3.0,7.1,22.0,2.0,0,0,0,1,1,0,0,0,0
2025-12-01 07:00:00,339,21.0,3021.0,497.325,660.0,357.0,7.0,16.0,5.0,15.0,4.0,2.0,7.0,13.0,2.0,0,0,0,1,1,0,0,0,0
2025-12-01 08:00:00,340,32.0,2795.0,894.6359756097561,1233.0,397.0,13.0,25.0,7.0,19.0,11.0,2.0,7.0,14.0,2.0,0,0,0,1,1,0,0,0,0
2025-12-01 09:00:00,341,23.0,1418.0,878.965243902439,678.0,-16.0,12.0,19.0,4.0,12.0,11.0,0.0,9.0,14.0,2.0,0,0,0,1,1,0,0,0,0
2025-12-01 10:00:00,342,16.0,1501.0,514.2073170731708,394.0,-365.0,8.0,12.0,4.0,9.0,6.0,1.0,11.0,13.0,1.0,0,0,0,1,1,0,0,0,0
2025-12-01 11:00:00,343,21.0,2236.0,508.1128048780488,891.0,-6.0,9.0,15.0,6.0,13.0,7.0,1.0,12.0,10.0,1.0,0,0,0,1,1,0,0,0,0
2025-12-01 12:00:00,344,23.0,1690.0,693.5939024390244,322.0,185.0,6.0,18.0,5.0,15.0,7.0,1.0,13.9,9.0,1.0,0,0,0,1,0,1,0,0,0
2025-12-01 13:00:00,345,16.0,1156.0,633.715243902439,739.0,-60.0,4.0,12.0,4.0,9.0,6.0,1.0,15.0,3.0,1.0,0,0,0,1,0,1,0,0,0
2025-12-01 14:00:00,346,14.0,1455.0,549.8658536585366,365.0,-84.0,9.0,8.0,6.0,7.0,6.0,1.0,16.0,2.0,2.0,0,0,0,1,0,1,0,0,0
2025-12-01 15:00:00,347,19.0,1928.0,559.0237804878049,707.0,9.0,10.0,13.0,6.0,11.0,6.0,2.0,15.0,2.0,2.0,0,0,0,1,0,1,0,0,0
2025-12-01 16:00:00,348,16.0,833.0,399.4121951219512,148.0,-160.0,7.0,12.0,4.0,9.0,5.0,2.0,14.1,16.7,2.0,0,0,0,1,0,1,0,0,0
2025-12-01 17:00:00,349,17.0,2235.0,565.3676829268293,910.0,166.0,9.0,10.0,7.0,9.0,6.0,2.0,13.1,14.8,2.0,0,0,0,1,0,1,0,0,0
2025-12-01 18:00:00,350,30.0,3339.0,807.6585365853658,584.0,242.0,15.0,20.0,10.0,20.0,8.0,2.0,10.9,13.0,2.0,0,0,0,1,0,1,0,0,0
2025-12-01 19:00:00,351,33.0,2789.0,754.2384146341464,1273.0,-53.0,17.0,22.0,11.0,21.0,10.0,2.0,10.8,11.1,2.0,0,0,0,1,0,1,0,0,0
2025-12-01 20:00:00,352,19.0,848.0,627.0829268292683,218.0,-127.0,9.0,13.0,6.0,10.0,8.0,1.0,10.6,9.3,2.0,0,0,0,1,0,0,1,0,0
2025-12-01 21:00:00,353,5.0,189.0,277.4707317073171,189.0,-350.0,2.0,5.0,0.0,3.0,2.0,0.0,10.4,9.3,2.0,0,0,0,1,0,0,1,0,0
2025-12-01 22:00:00,354,1.0,0.0,32.72439024390244,0.0,-245.0,1.0,1.0,0.0,0.0,1.0,0.0,10.2,9.3,2.0,0,0,0,1,0,0,1,0,0
2025-12-01 23:00:00,355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,9.3,2.0,1,0,0,1,0,0,1,0,0
2025-12-02 00:00:00,356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,9.3,2.0,1,1,0,1,0,0,1,0,0
2025-12-02 01:00:00,357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,9.3,2.0,1,1,0,1,0,0,1,0,0
2025-12-02 02:00:00,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,9.3,2.0,1,1,0,1,0,0,1,0,0
2025-12-02 03:00:00,359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,9.3,2.0,1,1,0,1,0,0,1,0,0
2025-12-02 04:00:00,360,5.0,870.0,115.05,176.0,82.0,4.0,5.0,0.0,4.0,1.0,0.0,8.9,9.3,2.0,0,1,0,1,1,0,0,0,0
2025-12-02 05:00:00,361,10.0,845.0,111.95,151.0,-3.0,7.0,10.0,0.0,8.0,2.0,0.0,8.6,11.1,2.0,0,1,0,1,1,0,0,0,0
2025-12-02 06:00:00,362,8.0,516.0,123.12378048780488,0.0,11.0,5.0,8.0,0.0,7.0,1.0,0.0,8.4,11.1,2.0,0,1,0,1,1,0,0,0,0
2025-12-02 07:00:00,363,13.0,1973.0,273.55121951219513,460.0,150.0,4.0,11.0,2.0,10.0,3.0,0.0,8.5,13.0,2.0,0,1,0,1,1,0,0,0,0
2025-12-02 08:00:00,364,17.0,1326.0,421.8737804878049,550.0,148.0,5.0,14.0,3.0,11.0,6.0,0.0,8.8,14.8,2.0,0,1,0,1,1,0,0,0,0
2025-12-02 09:00:00,365,10.0,492.0,375.5493902439025,167.0,-46.0,4.0,7.0,3.0,6.0,4.0,0.0,9.6,14.8,2.0,0,1,0,1,1,0,0,0,0
2025-12-02 10:00:00,366,10.0,1263.0,326.17134146341465,553.0,-49.0,4.0,6.0,4.0,6.0,4.0,0.0,11.3,14.8,2.0,0,1,0,1,1,0,0,0,0
2025-12-02 11:00:00,367,8.0,184.0,455.64573170731705,184.0,129.0,3.0,6.0,2.0,4.0,4.0,0.0,12.8,13.0,2.0,0,1,0,1,1,0,0,0,0
2025-12-02 12:00:00,368,5.0,780.0,418.8731707317073,593.0,-37.0,2.0,5.0,0.0,1.0,4.0,0.0,13.9,11.1,2.0,0,1,0,1,0,1,0,0,0
2025-12-02 13:00:00,369,6.0,360.0,277.9493902439024,185.0,-141.0,3.0,6.0,0.0,2.0,4.0,0.0,14.9,11.1,2.0,0,1,0,1,0,1,0,0,0
2025-12-02 14:00:00,370,3.0,185.0,76.95487804878049,0.0,-201.0,2.0,3.0,0.0,2.0,1.0,0.0,14.9,11.1,2.0,0,1,0,1,0,1,0,0,0
2025-12-02 15:00:00,371,5.0,763.0,2.707317073170732,0.0,-74.0,3.0,4.0,1.0,4.0,0.0,1.0,14.5,11.1,2.0,0,1,0,1,0,1,0,0,0
2025-12-02 16:00:00,372,8.0,747.0,45.1,0.0,42.0,4.0,6.0,2.0,7.0,0.0,1.0,13.8,11.1,2.0,0,1,0,1,0,1,0,0,0
2025-12-02 17:00:00,373,11.0,1385.0,197.8,344.0,153.0,4.0,9.0,2.0,8.0,2.0,1.0,12.9,11.1,2.0,0,1,0,1,0,1,0,0,0
