datetime,index,active_flt_2h,tot_pax,real_pax_seguridad,pax_momentum_sec,Group_Ryanair,Ontime_flt,Delayed_flt,EU_flt,INT_flt,NAC_flt,temperatura,v_viento,estado_clima,pax_roll_sec_6h,no_vuelos,weekday_num,is_weekend,is_weekday,h,is_morning,is_evening,is_night,festivo,Visp_fest
2025-11-17 04:00:00,0,9.0,1590.0,749.6083333333333,0.0,7.0,6.0,3.0,7.0,2.0,0.0,10.5,9.7,1.0,0.0,0,0,0,1,4,1,0,0,0,0
2025-11-17 05:00:00,1,14.0,706.0,962.4288617886178,213.0,10.0,11.0,3.0,9.0,2.0,3.0,10.0,10.4,1.0,0.0,0,0,0,1,5,1,0,0,0,0
2025-11-17 06:00:00,2,9.0,709.0,979.0428861788616,17.0,5.0,9.0,0.0,6.0,0.0,3.0,9.6,10.4,1.0,0.0,0,0,0,1,6,1,0,0,0,0
2025-11-17 07:00:00,3,21.0,3038.0,1966.9666666666667,988.0,7.0,17.0,4.0,15.0,4.0,2.0,9.0,10.4,1.0,0.0,0,0,0,1,7,1,0,0,0,0
2025-11-17 08:00:00,4,32.0,2819.0,2873.841260162601,907.0,12.0,21.0,11.0,20.0,10.0,2.0,9.9,10.1,1.0,0.0,0,0,0,1,8,1,0,0,0,0
2025-11-17 09:00:00,5,24.0,1589.0,2050.306097560976,-824.0,11.0,16.0,8.0,14.0,10.0,0.0,12.5,7.6,1.0,1597.0,0,0,0,1,9,1,0,0,0,0
2025-11-17 10:00:00,6,18.0,1602.0,1528.8146341463414,-521.0,8.0,14.0,4.0,10.0,7.0,1.0,15.1,6.1,1.0,1727.0,0,0,0,1,10,1,0,0,0,0
2025-11-17 11:00:00,7,23.0,2378.0,1965.4666666666667,437.0,9.0,14.0,9.0,13.0,9.0,1.0,16.6,6.8,3.0,1894.0,0,0,0,1,11,1,0,0,0,0
2025-11-17 12:00:00,8,23.0,1586.0,1823.4138211382112,-142.0,6.0,12.0,11.0,15.0,7.0,1.0,17.2,7.6,3.0,2035.0,0,0,0,1,12,0,1,0,0,0
2025-11-17 13:00:00,9,14.0,984.0,1469.82337398374,-354.0,3.0,8.0,6.0,9.0,4.0,1.0,17.4,7.2,1.0,1952.0,0,0,0,1,13,0,1,0,0,0
2025-11-17 14:00:00,10,13.0,1448.0,1320.426016260163,-149.0,8.0,10.0,3.0,7.0,5.0,1.0,17.0,7.9,1.0,1693.0,0,0,0,1,14,0,1,0,0,0
2025-11-17 15:00:00,11,20.0,2137.0,1734.311788617886,414.0,11.0,16.0,4.0,13.0,5.0,2.0,15.9,8.3,3.0,1640.0,0,0,0,1,15,0,1,0,0,0
2025-11-17 16:00:00,12,17.0,841.0,1577.6865853658535,-157.0,8.0,13.0,4.0,12.0,3.0,2.0,14.5,7.2,3.0,1649.0,0,0,0,1,16,0,1,0,0,0
2025-11-17 17:00:00,13,17.0,2245.0,1580.6345528455286,3.0,9.0,14.0,3.0,10.0,5.0,2.0,12.8,6.5,3.0,1584.0,0,0,0,1,17,0,1,0,0,0
2025-11-17 18:00:00,14,31.0,3463.0,2703.884552845529,1123.0,15.0,26.0,5.0,20.0,9.0,2.0,12.3,4.7,3.0,1731.0,0,0,0,1,18,0,1,0,0,0
2025-11-17 19:00:00,15,34.0,2812.0,2881.010365853658,177.0,17.0,24.0,10.0,22.0,10.0,2.0,11.2,6.5,2.0,1966.0,0,0,0,1,19,0,0,1,0,0
2025-11-17 20:00:00,16,17.0,398.0,1687.7014227642276,-1193.0,9.0,11.0,6.0,9.0,7.0,1.0,10.3,6.1,1.0,2028.0,0,0,0,1,20,0,0,1,0,0
2025-11-17 21:00:00,17,2.0,0.0,351.84634146341466,-1336.0,1.0,2.0,0.0,1.0,1.0,0.0,9.9,7.2,1.0,1797.0,0,0,0,1,21,0,0,1,0,0
2025-11-17 22:00:00,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,7.2,1.0,0.0,1,0,0,1,22,0,0,1,0,0
2025-11-17 23:00:00,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,7.2,1.0,0.0,1,0,0,1,23,0,0,1,0,0
2025-11-18 00:00:00,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,7.2,1.0,0.0,1,1,0,1,0,0,0,1,0,0
2025-11-18 01:00:00,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,7.2,1.0,0.0,1,1,0,1,1,0,0,1,0,0
2025-11-18 02:00:00,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,7.2,1.0,0.0,1,1,0,1,2,0,0,1,0,0
2025-11-18 03:00:00,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,7.2,1.0,0.0,1,1,0,1,3,0,0,1,0,0
2025-11-18 04:00:00,24,4.0,698.0,380.2166666666666,28.0,3.0,4.0,0.0,3.0,1.0,0.0,8.0,0.0,1.0,1598.0,0,1,0,1,4,1,0,0,0,0
2025-11-18 05:00:00,25,8.0,697.0,486.7863821138211,107.0,6.0,8.0,0.0,7.0,1.0,0.0,7.0,1.0,2.0,1415.0,0,1,0,1,5,1,0,0,0,0
2025-11-18 06:00:00,26,6.0,362.0,750.1109756097561,263.0,4.0,6.0,0.0,6.0,0.0,0.0,8.0,0.0,1.0,1090.0,0,1,0,1,6,1,0,0,0,0
2025-11-18 07:00:00,27,14.0,2350.0,1411.9079268292685,662.0,3.0,13.0,1.0,11.0,3.0,0.0,9.0,4.0,1.0,845.0,0,1,0,1,7,1,0,0,0,0
2025-11-18 08:00:00,28,17.0,971.0,1501.3873983739836,89.0,5.0,16.0,1.0,12.0,5.0,0.0,11.0,3.0,2.0,814.0,0,1,0,1,8,1,0,0,0,0
2025-11-18 09:00:00,29,8.0,492.0,706.0063008130081,-795.0,4.0,8.0,0.0,5.0,3.0,0.0,11.0,9.0,2.0,873.0,0,1,0,1,9,1,0,0,0,0
2025-11-18 10:00:00,30,9.0,1130.0,785.6461382113821,80.0,4.0,8.0,1.0,6.0,3.0,0.0,12.0,9.0,1.0,940.0,0,1,0,1,10,1,0,0,0,0
2025-11-18 11:00:00,31,9.0,531.0,923.1022357723576,137.0,3.0,7.0,2.0,6.0,3.0,0.0,13.0,5.0,1.0,1013.0,0,1,0,1,11,1,0,0,0,0
2025-11-18 12:00:00,32,7.0,743.0,691.7693089430894,-231.0,2.0,3.0,4.0,3.0,4.0,0.0,14.0,8.0,1.0,1003.0,0,1,0,1,12,0,1,0,0,0
2025-11-18 13:00:00,33,4.0,0.0,287.17926829268293,-405.0,2.0,1.0,3.0,1.0,3.0,0.0,14.0,11.0,1.0,816.0,0,1,0,1,13,0,1,0,0,0
2025-11-18 14:00:00,34,2.0,374.0,169.58739837398377,-118.0,2.0,2.0,0.0,1.0,1.0,0.0,14.0,11.0,1.0,594.0,0,1,0,1,14,0,1,0,0,0
2025-11-18 15:00:00,35,5.0,560.0,490.5678861788618,321.0,4.0,5.0,0.0,3.0,1.0,1.0,14.0,10.0,1.0,558.0,0,1,0,1,15,0,1,0,0,0
2025-11-18 16:00:00,36,9.0,1116.0,818.0292682926829,327.0,6.0,9.0,0.0,8.0,0.0,1.0,13.0,8.0,1.0,563.0,0,1,0,1,16,0,1,0,0,0
2025-11-18 17:00:00,37,12.0,1142.0,1102.085569105691,284.0,5.0,12.0,0.0,10.0,2.0,0.0,12.0,8.0,1.0,593.0,0,1,0,1,17,0,1,0,0,0
2025-11-18 18:00:00,38,10.0,705.0,999.5567073170732,-103.0,2.0,9.0,1.0,7.0,3.0,0.0,11.2,7.6,1.0,645.0,0,1,0,1,18,0,1,0,0,0
2025-11-18 19:00:00,39,7.0,587.0,624.2896341463414,-375.0,2.0,6.0,1.0,5.0,2.0,0.0,10.6,5.4,17.0,701.0,0,1,0,1,19,0,0,1,0,0
2025-11-18 20:00:00,40,4.0,181.0,381.8394308943089,-242.0,2.0,4.0,0.0,3.0,1.0,0.0,9.7,6.8,3.0,736.0,0,1,0,1,20,0,0,1,0,0
2025-11-18 21:00:00,41,1.0,0.0,54.07317073170732,-328.0,1.0,1.0,0.0,1.0,0.0,0.0,8.7,6.5,3.0,663.0,0,1,0,1,21,0,0,1,0,0
2025-11-18 22:00:00,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,6.5,3.0,0.0,1,1,0,1,22,0,0,1,0,0
2025-11-18 23:00:00,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,6.5,3.0,0.0,1,1,0,1,23,0,0,1,0,0
2025-11-19 00:00:00,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,6.5,3.0,0.0,1,2,0,1,0,0,0,1,0,0
2025-11-19 01:00:00,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,6.5,3.0,0.0,1,2,0,1,1,0,0,1,0,0
2025-11-19 02:00:00,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,6.5,3.0,0.0,1,2,0,1,2,0,0,1,0,0
2025-11-19 03:00:00,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,6.5,3.0,0.0,1,2,0,1,3,0,0,1,0,0
2025-11-19 04:00:00,48,8.0,1321.0,620.8666666666667,567.0,7.0,8.0,0.0,3.0,3.0,2.0,4.0,2.0,2.0,630.0,0,2,0,1,4,1,0,0,0,0
2025-11-19 05:00:00,49,9.0,151.0,579.594512195122,-41.0,7.0,9.0,0.0,4.0,3.0,2.0,3.0,1.0,1.0,543.0,0,2,0,1,5,1,0,0,0,0
2025-11-19 06:00:00,50,2.0,175.0,290.33556910569104,-289.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0,3.0,1.0,425.0,0,2,0,1,6,1,0,0,0,0
2025-11-19 07:00:00,51,11.0,1887.0,881.5146341463415,591.0,4.0,8.0,3.0,10.0,1.0,0.0,5.0,7.0,1.0,468.0,0,2,0,1,7,1,0,0,0,0
2025-11-19 08:00:00,52,19.0,1634.0,1831.2447154471545,950.0,7.0,13.0,6.0,14.0,5.0,0.0,7.0,6.0,1.0,710.0,0,2,0,1,8,1,0,0,0,0
2025-11-19 09:00:00,53,12.0,545.0,1096.551219512195,-735.0,5.0,9.0,3.0,7.0,5.0,0.0,9.0,11.0,2.0,883.0,0,2,0,1,9,1,0,0,0,0
2025-11-19 10:00:00,54,5.0,412.0,559.5325203252032,-537.0,3.0,4.0,1.0,3.0,2.0,0.0,9.0,8.0,3.0,873.0,0,2,0,1,10,1,0,0,0,0
2025-11-19 11:00:00,55,9.0,1157.0,808.8843495934959,249.0,3.0,4.0,5.0,5.0,4.0,0.0,10.0,11.0,3.0,911.0,0,2,0,1,11,1,0,0,0,0
2025-11-19 12:00:00,56,9.0,354.0,617.1026422764228,-192.0,2.0,5.0,4.0,5.0,4.0,0.0,11.0,11.0,3.0,966.0,0,2,0,1,12,0,1,0,0,0
2025-11-19 13:00:00,57,7.0,906.0,671.2945121951219,54.0,2.0,4.0,3.0,5.0,2.0,0.0,12.0,11.0,2.0,931.0,0,2,0,1,13,0,1,0,0,0
2025-11-19 14:00:00,58,9.0,738.0,714.3705284552846,43.0,5.0,6.0,3.0,8.0,1.0,0.0,11.0,15.0,1.0,745.0,0,2,0,1,14,0,1,0,0,0
2025-11-19 15:00:00,59,7.0,813.0,790.4861788617886,76.0,4.0,7.0,0.0,5.0,1.0,1.0,11.0,9.0,1.0,694.0,0,2,0,1,15,0,1,0,0,0
2025-11-19 16:00:00,60,6.0,499.0,905.5947154471544,115.0,2.0,6.0,0.0,4.0,1.0,1.0,9.9,13.7,3.0,751.0,0,2,0,1,16,0,1,0,0,0
2025-11-19 17:00:00,61,15.0,2243.0,1405.125406504065,500.0,7.0,11.0,4.0,10.0,3.0,2.0,8.2,12.6,2.0,851.0,0,2,0,1,17,0,1,0,0,0
2025-11-19 18:00:00,62,21.0,1696.0,1692.4619918699186,287.0,8.0,13.0,8.0,12.0,7.0,2.0,7.4,10.1,2.0,1030.0,0,2,0,1,18,0,1,0,0,0
2025-11-19 19:00:00,63,12.0,571.0,1157.0689024390244,-535.0,2.0,6.0,6.0,8.0,4.0,0.0,6.8,10.8,3.0,1111.0,0,2,0,1,19,0,0,1,0,0
2025-11-19 20:00:00,64,4.0,180.0,450.7595528455285,-706.0,1.0,2.0,2.0,3.0,1.0,0.0,6.1,9.4,3.0,1067.0,0,2,0,1,20,0,0,1,0,0
2025-11-19 21:00:00,65,1.0,0.0,49.87804878048781,-401.0,1.0,1.0,0.0,0.0,1.0,0.0,5.1,7.6,2.0,943.0,0,2,0,1,21,0,0,1,0,0
2025-11-19 22:00:00,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,7.6,2.0,0.0,1,2,0,1,22,0,0,1,0,0
2025-11-19 23:00:00,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,7.6,2.0,0.0,1,2,0,1,23,0,0,1,0,0
2025-11-20 00:00:00,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,7.6,2.0,0.0,1,3,0,1,0,0,0,1,0,0
2025-11-20 01:00:00,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,7.6,2.0,0.0,1,3,0,1,1,0,0,1,0,0
2025-11-20 02:00:00,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,7.6,2.0,0.0,1,3,0,1,2,0,0,1,0,0
2025-11-20 03:00:00,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,7.6,2.0,0.0,1,3,0,1,3,0,0,1,0,0
2025-11-20 04:00:00,72,7.0,1143.0,581.4,532.0,5.0,7.0,0.0,4.0,2.0,1.0,6.0,24.0,1.0,889.0,0,3,0,1,4,1,0,0,0,0
2025-11-20 05:00:00,73,13.0,985.0,800.3861788617886,219.0,8.0,12.0,1.0,9.0,2.0,2.0,5.0,22.0,2.0,789.0,0,3,0,1,5,1,0,0,0,0
2025-11-20 06:00:00,74,10.0,727.0,1088.8298780487803,288.0,7.0,8.0,2.0,9.0,0.0,1.0,6.0,22.0,2.0,688.0,0,3,0,1,6,1,0,0,0,0
2025-11-20 07:00:00,75,14.0,2000.0,1543.2201219512194,454.0,7.0,5.0,9.0,12.0,2.0,0.0,5.9,21.0,2.0,752.0,0,3,0,1,7,1,0,0,0,0
2025-11-20 08:00:00,76,20.0,1953.0,2085.559349593496,542.0,7.0,7.0,13.0,14.0,5.0,1.0,6.0,22.0,2.0,1025.0,0,3,0,1,8,1,0,0,0,0
2025-11-20 09:00:00,77,18.0,1434.0,1659.1691056910568,-426.0,9.0,10.0,8.0,8.0,8.0,2.0,7.0,24.0,2.0,1293.0,0,3,0,1,9,1,0,0,0,0
2025-11-20 10:00:00,78,14.0,1112.0,986.9939024390244,-672.0,7.0,10.0,4.0,5.0,8.0,1.0,8.0,20.0,2.0,1361.0,0,3,0,1,10,1,0,0,0,0
2025-11-20 11:00:00,79,17.0,1876.0,1464.7144308943089,478.0,7.0,11.0,6.0,12.0,5.0,0.0,9.0,22.0,3.0,1471.0,0,3,0,1,11,1,0,0,0,0
2025-11-20 12:00:00,80,20.0,1612.0,1712.5231707317073,248.0,6.0,13.0,7.0,14.0,6.0,0.0,11.0,24.0,3.0,1575.0,0,3,0,1,12,0,1,0,0,0
2025-11-20 13:00:00,81,12.0,599.0,1086.4709349593495,-626.0,3.0,10.0,2.0,7.0,5.0,0.0,12.3,21.0,3.0,1499.0,0,3,0,1,13,0,1,0,0,0
2025-11-20 14:00:00,82,10.0,1240.0,961.6026422764228,-125.0,6.0,10.0,0.0,6.0,2.0,2.0,13.0,7.0,3.0,1312.0,0,3,0,1,14,0,1,0,0,0
2025-11-20 15:00:00,83,13.0,1053.0,1078.178455284553,117.0,7.0,13.0,0.0,10.0,1.0,2.0,13.0,9.0,2.0,1215.0,0,3,0,1,15,0,1,0,0,0
2025-11-20 16:00:00,84,15.0,1621.0,1423.7325203252033,346.0,8.0,15.0,0.0,13.0,2.0,0.0,13.0,7.0,2.0,1288.0,0,3,0,1,16,0,1,0,0,0
2025-11-20 17:00:00,85,22.0,2342.0,1767.8583333333331,344.0,10.0,22.0,0.0,15.0,6.0,1.0,13.0,4.0,1.0,1338.0,0,3,0,1,17,0,1,0,0,0
2025-11-20 18:00:00,86,23.0,1875.0,2120.095325203252,352.0,7.0,23.0,0.0,15.0,7.0,1.0,13.0,4.0,2.0,1406.0,0,3,0,1,18,0,1,0,0,0
2025-11-20 19:00:00,87,19.0,1699.0,1981.7979674796748,-138.0,6.0,19.0,0.0,15.0,4.0,0.0,10.3,11.0,2.0,1556.0,0,3,0,1,19,0,0,1,0,0
2025-11-20 20:00:00,88,11.0,445.0,1021.2650406504064,-961.0,4.0,11.0,0.0,8.0,3.0,0.0,9.0,9.0,2.0,1565.0,0,3,0,1,20,0,0,1,0,0
2025-11-20 21:00:00,89,2.0,0.0,198.81585365853655,-822.0,0.0,2.0,0.0,0.0,2.0,0.0,8.0,7.0,2.0,1419.0,0,3,0,1,21,0,0,1,0,0
2025-11-20 22:00:00,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,2.0,0.0,1,3,0,1,22,0,0,1,0,0
2025-11-20 23:00:00,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,2.0,0.0,1,3,0,1,23,0,0,1,0,0
2025-11-21 00:00:00,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,2.0,0.0,1,4,0,1,0,0,0,1,0,0
2025-11-21 01:00:00,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,2.0,0.0,1,4,0,1,1,0,0,1,0,0
2025-11-21 02:00:00,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,2.0,0.0,1,4,0,1,2,0,0,1,0,0
2025-11-21 03:00:00,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,2.0,0.0,1,4,0,1,3,0,0,1,0,0
2025-11-21 04:00:00,96,7.0,1245.0,606.0,407.0,6.0,7.0,0.0,6.0,1.0,0.0,5.3,16.7,2.0,1283.0,0,4,0,1,4,1,0,0,0,0
2025-11-21 05:00:00,97,10.0,421.0,836.2810975609756,230.0,7.0,10.0,0.0,8.0,1.0,1.0,5.1,16.7,2.0,1127.0,0,4,0,1,5,1,0,0,0,0
2025-11-21 06:00:00,98,9.0,1046.0,980.1961382113822,144.0,5.0,8.0,1.0,6.0,2.0,1.0,4.8,16.7,2.0,937.0,0,4,0,1,6,1,0,0,0,0
2025-11-21 07:00:00,99,22.0,2953.0,1944.1522357723577,964.0,9.0,15.0,7.0,13.0,7.0,2.0,5.0,18.5,2.0,931.0,0,4,0,1,7,1,0,0,0,0
2025-11-21 08:00:00,100,30.0,2638.0,2788.444918699187,844.0,10.0,16.0,14.0,16.0,12.0,2.0,5.8,18.5,2.0,1226.0,0,4,0,1,8,1,0,0,0,0
2025-11-21 09:00:00,101,26.0,2058.0,2034.2150406504063,-754.0,12.0,12.0,14.0,15.0,10.0,1.0,7.2,20.4,2.0,1532.0,0,4,0,1,9,1,0,0,0,0
2025-11-21 10:00:00,102,21.0,1678.0,1769.5569105691056,-265.0,11.0,8.0,13.0,13.0,7.0,1.0,8.9,20.4,2.0,1725.0,0,4,0,1,10,1,0,0,0,0
2025-11-21 11:00:00,103,16.0,1257.0,1539.268699186992,-230.0,6.0,6.0,10.0,8.0,8.0,0.0,10.3,22.2,2.0,1843.0,0,4,0,1,11,1,0,0,0,0
2025-11-21 12:00:00,104,19.0,2117.0,1543.3091463414637,4.0,6.0,14.0,5.0,14.0,5.0,0.0,11.5,22.2,2.0,1936.0,0,4,0,1,12,0,1,0,0,0
2025-11-21 13:00:00,105,18.0,1132.0,1819.189024390244,276.0,7.0,14.0,4.0,13.0,2.0,3.0,12.3,22.2,2.0,1916.0,0,4,0,1,13,0,1,0,0,0
2025-11-21 14:00:00,106,15.0,1547.0,1342.335569105691,-477.0,8.0,10.0,5.0,8.0,2.0,5.0,12.7,22.2,2.0,1675.0,0,4,0,1,14,0,1,0,0,0
2025-11-21 15:00:00,107,14.0,928.0,1293.5882113821135,-49.0,7.0,11.0,3.0,9.0,2.0,3.0,12.5,22.2,2.0,1551.0,0,4,0,1,15,0,1,0,0,0
2025-11-21 16:00:00,108,14.0,1531.0,1372.9010162601626,79.0,6.0,10.0,4.0,9.0,4.0,1.0,11.5,20.4,2.0,1485.0,0,4,0,1,16,0,1,0,0,0
2025-11-21 17:00:00,109,23.0,2615.0,1998.5896341463413,626.0,10.0,10.0,13.0,17.0,6.0,0.0,10.5,20.4,2.0,1562.0,0,4,0,1,17,0,1,0,0,0
2025-11-21 18:00:00,110,33.0,3598.0,3139.1477642276423,1141.0,15.0,11.0,22.0,23.0,9.0,1.0,7.9,18.5,1.0,1828.0,0,4,0,1,18,0,1,0,0,0
2025-11-21 19:00:00,111,35.0,2956.0,3079.397357723577,-60.0,18.0,16.0,19.0,18.0,14.0,3.0,7.7,18.5,1.0,2038.0,0,4,0,1,19,0,0,1,0,0
2025-11-21 20:00:00,112,19.0,636.0,1674.8493902439025,-1405.0,10.0,13.0,6.0,7.0,9.0,3.0,7.5,18.5,1.0,2093.0,0,4,0,1,20,0,0,1,0,0
2025-11-21 21:00:00,113,4.0,185.0,575.7077235772358,-1099.0,2.0,4.0,0.0,1.0,2.0,1.0,7.2,16.7,1.0,1973.0,0,4,0,1,21,0,0,1,0,0
2025-11-21 22:00:00,114,1.0,0.0,95.59512195121953,-480.0,1.0,1.0,0.0,0.0,1.0,0.0,6.7,16.7,1.0,1761.0,0,4,0,1,22,0,0,1,0,0
2025-11-21 23:00:00,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,16.7,1.0,0.0,1,4,0,1,23,0,0,1,0,0
2025-11-22 00:00:00,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,16.7,1.0,0.0,1,5,1,0,0,0,0,1,0,0
2025-11-22 01:00:00,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,16.7,1.0,0.0,1,5,1,0,1,0,0,1,0,0
2025-11-22 02:00:00,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,16.7,1.0,0.0,1,5,1,0,2,0,0,1,0,0
2025-11-22 03:00:00,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,16.7,1.0,0.0,1,5,1,0,3,0,0,1,0,0
2025-11-22 04:00:00,120,6.0,999.0,567.3,472.0,5.0,4.0,2.0,5.0,0.0,1.0,6.0,19.0,1.0,1522.0,0,5,1,0,4,1,0,0,0,0
2025-11-22 05:00:00,121,7.0,151.0,468.0288617886179,-99.0,5.0,5.0,2.0,6.0,0.0,1.0,7.0,12.0,1.0,1077.0,0,5,1,0,5,1,0,0,0,0
2025-11-22 06:00:00,122,6.0,834.0,669.7436991869919,202.0,4.0,6.0,0.0,4.0,1.0,1.0,6.3,28.0,1.0,675.0,0,5,1,0,6,1,0,0,0,0
2025-11-22 07:00:00,123,19.0,2657.0,1993.960162601626,1324.0,10.0,17.0,2.0,13.0,4.0,2.0,6.0,15.0,1.0,728.0,0,5,1,0,7,1,0,0,0,0
