datetime,index,active_flt_2h,tot_pax,real_pax_seguridad,pax_momentum_sec,Group_Ryanair,Ontime_flt,Delayed_flt,EU_flt,INT_flt,NAC_flt,temperatura,v_viento,estado_clima,pax_roll_sec_6h,no_vuelos,weekday_num,is_weekend,is_weekday,h,is_morning,is_evening,is_night,festivo,Visp_fest
2025-12-02 17:00:00,373,11.0,1385.0,1094.980081300813,326.0,4.0,9.0,2.0,8.0,2.0,1.0,12.9,11.1,2.0,595.0,0,1,0,1,17,0,1,0,0,0
2025-12-02 18:00:00,374,11.0,705.0,1074.6111788617886,-20.0,3.0,9.0,2.0,7.0,3.0,1.0,9.7,11.1,2.0,676.0,0,1,0,1,18,0,1,0,0,0
2025-12-02 19:00:00,375,7.0,587.0,622.4310975609756,-452.0,2.0,5.0,2.0,5.0,2.0,0.0,9.6,11.1,2.0,705.0,0,1,0,1,19,0,0,1,0,0
2025-12-02 20:00:00,376,4.0,181.0,381.8394308943089,-241.0,2.0,3.0,1.0,3.0,1.0,0.0,9.5,11.1,2.0,738.0,0,1,0,1,20,0,0,1,0,0
2025-12-02 21:00:00,377,1.0,0.0,54.07317073170732,-328.0,1.0,1.0,0.0,1.0,0.0,0.0,9.4,13.0,2.0,666.0,0,1,0,1,21,0,0,1,0,0
2025-12-02 22:00:00,378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,13.0,2.0,0.0,1,1,0,1,22,0,0,1,0,0
2025-12-02 23:00:00,379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,13.0,2.0,0.0,1,1,0,1,23,0,0,1,0,0
2025-12-03 00:00:00,380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,13.0,2.0,0.0,1,2,0,1,0,0,0,1,0,0
2025-12-03 01:00:00,381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,13.0,2.0,0.0,1,2,0,1,1,0,0,1,0,0
2025-12-03 02:00:00,382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,13.0,2.0,0.0,1,2,0,1,2,0,0,1,0,0
2025-12-03 03:00:00,383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,13.0,2.0,0.0,1,2,0,1,3,0,0,1,0,0
2025-12-03 04:00:00,384,9.0,1359.0,709.6083333333333,656.0,7.0,9.0,0.0,3.0,4.0,2.0,9.0,13.0,2.0,656.0,0,2,0,1,4,1,0,0,0,0
2025-12-03 05:00:00,385,12.0,378.0,683.1680894308943,-26.0,8.0,12.0,0.0,4.0,5.0,3.0,8.0,12.0,2.0,588.0,0,2,0,1,5,1,0,0,0,0
2025-12-03 06:00:00,386,5.0,340.0,466.7146341463415,-216.0,2.0,5.0,0.0,3.0,1.0,1.0,8.0,21.0,1.0,486.0,0,2,0,1,6,1,0,0,0,0
2025-12-03 07:00:00,387,11.0,1793.0,938.6560975609756,472.0,5.0,9.0,2.0,10.0,1.0,0.0,8.0,12.0,2.0,539.0,0,2,0,1,7,1,0,0,0,0
2025-12-03 08:00:00,388,20.0,1990.0,1902.565650406504,964.0,7.0,13.0,7.0,14.0,6.0,0.0,8.0,12.0,2.0,792.0,0,2,0,1,8,1,0,0,0,0
2025-12-03 09:00:00,389,14.0,549.0,1247.0258130081302,-656.0,5.0,8.0,6.0,8.0,6.0,0.0,9.0,13.0,2.0,991.0,0,2,0,1,9,1,0,0,0,0
2025-12-03 10:00:00,390,5.0,398.0,504.9130081300813,-742.0,3.0,4.0,1.0,3.0,2.0,0.0,11.0,13.0,2.0,957.0,0,2,0,1,10,1,0,0,0,0
2025-12-03 11:00:00,391,5.0,549.0,577.1768292682926,72.0,2.0,4.0,1.0,3.0,2.0,0.0,11.7,18.5,2.0,940.0,0,2,0,1,11,1,0,0,0,0
2025-12-03 12:00:00,392,7.0,676.0,535.3278455284553,-42.0,1.0,5.0,2.0,4.0,3.0,0.0,13.1,16.7,2.0,951.0,0,2,0,1,12,0,1,0,0,0
2025-12-03 13:00:00,393,11.0,1327.0,918.8689024390244,384.0,2.0,9.0,2.0,8.0,3.0,0.0,14.2,16.7,2.0,948.0,0,2,0,1,13,0,1,0,0,0
2025-12-03 14:00:00,394,11.0,749.0,991.2040650406504,72.0,5.0,10.0,1.0,10.0,1.0,0.0,14.7,16.7,2.0,796.0,0,2,0,1,14,0,1,0,0,0
2025-12-03 15:00:00,395,8.0,953.0,927.2628048780488,-64.0,4.0,7.0,1.0,5.0,3.0,0.0,14.3,16.7,2.0,742.0,0,2,0,1,15,0,1,0,0,0
2025-12-03 16:00:00,396,9.0,808.0,1009.5290650406504,82.0,4.0,7.0,2.0,5.0,3.0,1.0,13.6,14.8,2.0,827.0,0,2,0,1,16,0,1,0,0,0
2025-12-03 17:00:00,397,16.0,2035.0,1539.8670731707316,530.0,9.0,11.0,5.0,10.0,3.0,3.0,12.6,13.0,1.0,987.0,0,2,0,1,17,0,1,0,0,0
2025-12-03 18:00:00,398,20.0,1698.0,1588.730894308943,49.0,8.0,14.0,6.0,11.0,7.0,2.0,9.9,11.1,1.0,1163.0,0,2,0,1,18,0,1,0,0,0
2025-12-03 19:00:00,399,12.0,577.0,1133.4414634146342,-455.0,2.0,8.0,4.0,8.0,4.0,0.0,9.7,13.0,1.0,1198.0,0,2,0,1,19,0,0,1,0,0
2025-12-03 20:00:00,400,4.0,189.0,460.4357723577236,-673.0,1.0,2.0,2.0,3.0,1.0,0.0,9.4,13.0,1.0,1110.0,0,2,0,1,20,0,0,1,0,0
2025-12-03 21:00:00,401,1.0,0.0,51.40365853658537,-409.0,1.0,1.0,0.0,0.0,1.0,0.0,9.0,13.0,1.0,964.0,0,2,0,1,21,0,0,1,0,0
2025-12-03 22:00:00,402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,1.0,0.0,1,2,0,1,22,0,0,1,0,0
2025-12-03 23:00:00,403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,1.0,0.0,1,2,0,1,23,0,0,1,0,0
2025-12-04 00:00:00,404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,1.0,0.0,1,3,0,1,0,0,0,1,0,0
2025-12-04 01:00:00,405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,1.0,0.0,1,3,0,1,1,0,0,1,0,0
2025-12-04 02:00:00,406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,1.0,0.0,1,3,0,1,2,0,0,1,0,0
2025-12-04 03:00:00,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,1.0,0.0,1,3,0,1,3,0,0,1,0,0
2025-12-04 04:00:00,408,6.0,886.0,460.06666666666666,409.0,4.0,5.0,1.0,2.0,3.0,1.0,6.0,9.0,2.0,872.0,0,3,0,1,4,1,0,0,0,0
2025-12-04 05:00:00,409,12.0,929.0,652.6615853658536,193.0,7.0,11.0,1.0,7.0,3.0,2.0,6.0,9.0,2.0,724.0,0,3,0,1,5,1,0,0,0,0
2025-12-04 06:00:00,410,9.0,558.0,1005.2693089430894,353.0,6.0,9.0,0.0,8.0,0.0,1.0,5.1,17.0,1.0,627.0,0,3,0,1,6,1,0,0,0,0
2025-12-04 07:00:00,411,14.0,2179.0,1509.7467479674797,504.0,6.0,9.0,5.0,12.0,2.0,0.0,5.0,5.0,2.0,690.0,0,3,0,1,7,1,0,0,0,0
2025-12-04 08:00:00,412,22.0,2017.0,2150.646544715447,641.0,7.0,16.0,6.0,15.0,6.0,1.0,7.0,9.0,2.0,972.0,0,3,0,1,8,1,0,0,0,0
2025-12-04 09:00:00,413,17.0,1108.0,1568.2918699186991,-582.0,8.0,15.0,2.0,7.0,8.0,2.0,9.0,11.1,2.0,1224.0,0,3,0,1,9,1,0,0,0,0
2025-12-04 10:00:00,414,12.0,1132.0,868.3841463414634,-700.0,6.0,9.0,3.0,3.0,8.0,1.0,9.8,13.0,3.0,1293.0,0,3,0,1,10,1,0,0,0,0
2025-12-04 11:00:00,415,15.0,1556.0,1359.7654471544715,491.0,7.0,12.0,3.0,9.0,6.0,0.0,10.9,13.0,3.0,1410.0,0,3,0,1,11,1,0,0,0,0
2025-12-04 12:00:00,416,19.0,1723.0,1602.343699186992,243.0,7.0,17.0,2.0,12.0,7.0,0.0,11.7,13.0,3.0,1510.0,0,3,0,1,12,0,1,0,0,0
2025-12-04 13:00:00,417,11.0,185.0,957.6928861788618,-645.0,3.0,9.0,2.0,5.0,6.0,0.0,12.2,13.0,3.0,1418.0,0,3,0,1,13,0,1,0,0,0
2025-12-04 14:00:00,418,8.0,1238.0,695.9394308943089,-262.0,5.0,6.0,2.0,4.0,2.0,2.0,12.5,14.8,3.0,1175.0,0,3,0,1,14,0,1,0,0,0
2025-12-04 15:00:00,419,11.0,698.0,861.5158536585366,166.0,6.0,10.0,1.0,8.0,1.0,2.0,12.2,14.8,3.0,1058.0,0,3,0,1,15,0,1,0,0,0
2025-12-04 16:00:00,420,11.0,1308.0,1059.305487804878,198.0,5.0,9.0,2.0,10.0,1.0,0.0,11.6,13.0,2.0,1089.0,0,3,0,1,16,0,1,0,0,0
2025-12-04 17:00:00,421,19.0,2262.0,1626.7573170731707,567.0,8.0,15.0,4.0,13.0,5.0,1.0,10.8,13.0,2.0,1134.0,0,3,0,1,17,0,1,0,0,0
2025-12-04 18:00:00,422,22.0,1938.0,2079.722967479675,453.0,7.0,18.0,4.0,14.0,7.0,1.0,10.3,11.1,2.0,1213.0,0,3,0,1,18,0,1,0,0,0
2025-12-04 19:00:00,423,20.0,1939.0,2152.243292682927,73.0,6.0,12.0,8.0,16.0,4.0,0.0,9.6,11.1,2.0,1413.0,0,3,0,1,19,0,0,1,0,0
2025-12-04 20:00:00,424,12.0,454.0,1149.647967479675,-1003.0,4.0,6.0,6.0,9.0,3.0,0.0,9.0,11.1,2.0,1488.0,0,3,0,1,20,0,0,1,0,0
2025-12-04 21:00:00,425,2.0,0.0,202.30365853658537,-947.0,0.0,2.0,0.0,0.0,2.0,0.0,8.6,11.1,2.0,1378.0,0,3,0,1,21,0,0,1,0,0
2025-12-04 22:00:00,426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,11.1,2.0,0.0,1,3,0,1,22,0,0,1,0,0
2025-12-04 23:00:00,427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,11.1,2.0,0.0,1,3,0,1,23,0,0,1,0,0
2025-12-05 00:00:00,428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,11.1,2.0,0.0,1,4,0,1,0,0,0,1,0,0
2025-12-05 01:00:00,429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,11.1,2.0,0.0,1,4,0,1,1,0,0,1,0,0
2025-12-05 02:00:00,430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,11.1,2.0,0.0,1,4,0,1,2,0,0,1,0,0
2025-12-05 03:00:00,431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,11.1,2.0,0.0,1,4,0,1,3,0,0,1,0,0
2025-12-05 04:00:00,432,7.0,1266.0,636.1,434.0,6.0,7.0,0.0,6.0,1.0,0.0,9.0,10.0,2.0,1308.0,0,4,0,1,4,1,0,0,0,1
2025-12-05 05:00:00,433,10.0,468.0,867.5788617886179,231.0,7.0,10.0,0.0,7.0,2.0,1.0,9.0,6.0,2.0,1181.0,0,4,0,1,5,1,0,0,0,1
2025-12-05 06:00:00,434,10.0,1246.0,1046.218699186992,179.0,5.0,9.0,1.0,6.0,3.0,1.0,9.0,10.0,2.0,1009.0,0,4,0,1,6,1,0,0,0,1
2025-12-05 07:00:00,435,23.0,3013.0,2118.6477642276423,1072.0,9.0,19.0,4.0,14.0,7.0,2.0,8.8,14.8,2.0,1003.0,0,4,0,1,7,1,0,0,0,1
2025-12-05 08:00:00,436,31.0,2837.0,2940.5388211382115,822.0,10.0,21.0,10.0,16.0,13.0,2.0,9.0,16.7,2.0,1302.0,0,4,0,1,8,1,0,0,0,1
2025-12-05 09:00:00,437,27.0,2098.0,2072.536382113821,-868.0,12.0,18.0,9.0,15.0,11.0,1.0,9.8,16.7,2.0,1614.0,0,4,0,1,9,1,0,0,0,1
2025-12-05 10:00:00,438,20.0,1554.0,1737.615650406504,-335.0,11.0,15.0,5.0,13.0,6.0,1.0,11.2,14.8,2.0,1797.0,0,4,0,1,10,1,0,0,0,1
2025-12-05 11:00:00,439,17.0,1677.0,1773.3223577235772,36.0,7.0,12.0,5.0,10.0,7.0,0.0,12.5,13.0,2.0,1948.0,0,4,0,1,11,1,0,0,0,1
2025-12-05 12:00:00,440,22.0,2262.0,1810.012601626016,37.0,8.0,18.0,4.0,15.0,7.0,0.0,13.7,13.0,2.0,2075.0,0,4,0,1,12,0,1,0,0,1
2025-12-05 13:00:00,441,20.0,1344.0,1953.242276422764,143.0,8.0,16.0,4.0,13.0,4.0,3.0,14.8,11.1,2.0,2048.0,0,4,0,1,13,0,1,0,0,1
2025-12-05 14:00:00,442,16.0,1582.0,1460.1030487804878,-493.0,8.0,10.0,6.0,9.0,2.0,5.0,15.0,11.1,2.0,1801.0,0,4,0,1,14,0,1,0,0,1
2025-12-05 15:00:00,443,14.0,947.0,1341.855487804878,-118.0,7.0,9.0,5.0,9.0,2.0,3.0,14.9,11.1,2.0,1679.0,0,4,0,1,15,0,1,0,0,1
2025-12-05 16:00:00,444,13.0,1373.0,1322.2837398373983,-20.0,6.0,9.0,4.0,8.0,4.0,1.0,14.2,9.3,2.0,1610.0,0,4,0,1,16,0,1,0,0,1
2025-12-05 17:00:00,445,23.0,2838.0,1986.4302845528453,664.0,11.0,15.0,8.0,17.0,6.0,0.0,13.2,9.3,2.0,1646.0,0,4,0,1,17,0,1,0,0,1
2025-12-05 18:00:00,446,33.0,3390.0,3155.096544715447,1169.0,15.0,20.0,13.0,24.0,8.0,1.0,12.1,9.3,2.0,1870.0,0,4,0,1,18,0,1,0,0,1
2025-12-05 19:00:00,447,36.0,3401.0,3202.649593495935,48.0,18.0,21.0,15.0,19.0,14.0,3.0,11.3,9.3,2.0,2078.0,0,4,0,1,19,0,0,1,0,1
2025-12-05 20:00:00,448,23.0,1047.0,2181.8632113821136,-1021.0,11.0,13.0,10.0,9.0,11.0,3.0,10.6,9.3,2.0,2198.0,0,4,0,1,20,0,0,1,0,1
2025-12-05 21:00:00,449,6.0,187.0,716.9638211382114,-1465.0,2.0,3.0,3.0,2.0,3.0,1.0,10.2,9.3,2.0,2094.0,0,4,0,1,21,0,0,1,0,1
2025-12-05 22:00:00,450,1.0,0.0,96.5658536585366,-620.0,1.0,1.0,0.0,0.0,1.0,0.0,10.0,9.3,2.0,1890.0,0,4,0,1,22,0,0,1,0,1
2025-12-05 23:00:00,451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.3,2.0,0.0,1,4,0,1,23,0,0,1,0,0
2025-12-06 00:00:00,452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.3,2.0,0.0,1,5,1,0,0,0,0,1,0,0
2025-12-06 01:00:00,453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.3,2.0,0.0,1,5,1,0,1,0,0,1,0,0
2025-12-06 02:00:00,454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.3,2.0,0.0,1,5,1,0,2,0,0,1,0,0
2025-12-06 03:00:00,455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.3,2.0,0.0,1,5,1,0,3,0,0,1,0,0
2025-12-06 04:00:00,456,7.0,1256.0,665.425,569.0,6.0,5.0,2.0,5.0,1.0,1.0,9.6,11.1,2.0,1670.0,0,5,1,0,4,1,0,0,1,0
2025-12-06 05:00:00,457,8.0,151.0,601.5676829268293,-64.0,6.0,6.0,2.0,6.0,1.0,1.0,9.6,11.1,2.0,1244.0,0,5,1,0,5,1,0,0,1,0
2025-12-06 06:00:00,458,6.0,890.0,700.5882113821139,99.0,4.0,5.0,1.0,4.0,1.0,1.0,11.7,13.0,2.0,827.0,0,5,1,0,6,1,0,0,1,0
2025-12-06 07:00:00,459,19.0,2728.0,2101.984756097561,1401.0,11.0,15.0,4.0,12.0,4.0,3.0,11.7,11.1,2.0,814.0,0,5,1,0,7,1,0,0,1,0
2025-12-06 08:00:00,460,30.0,3061.0,2828.923780487805,727.0,13.0,25.0,5.0,17.0,11.0,2.0,12.1,13.0,2.0,1166.0,0,5,1,0,8,1,0,0,1,0
2025-12-06 09:00:00,461,21.0,873.0,1677.4678861788618,-1151.0,9.0,18.0,3.0,10.0,11.0,0.0,12.8,14.8,2.0,1429.0,0,5,1,0,9,1,0,0,1,0
2025-12-06 10:00:00,462,14.0,1713.0,1341.3040650406504,-336.0,8.0,13.0,1.0,7.0,6.0,1.0,14.4,13.0,2.0,1542.0,0,5,1,0,10,1,0,0,1,0
2025-12-06 11:00:00,463,18.0,1643.0,1755.8963414634147,415.0,9.0,16.0,2.0,9.0,7.0,2.0,15.9,11.1,2.0,1734.0,0,5,1,0,11,1,0,0,1,0
2025-12-06 12:00:00,464,19.0,1773.0,1454.4193089430894,-301.0,11.0,17.0,2.0,10.0,7.0,2.0,17.2,11.1,2.0,1860.0,0,5,1,0,12,0,1,0,1,0
2025-12-06 13:00:00,465,11.0,189.0,956.838211382114,-498.0,8.0,10.0,1.0,6.0,4.0,1.0,17.9,11.1,2.0,1669.0,0,5,1,0,13,0,1,0,1,0
2025-12-06 14:00:00,466,7.0,1121.0,791.9973577235772,-165.0,6.0,5.0,2.0,4.0,3.0,0.0,18.2,11.1,2.0,1330.0,0,5,1,0,14,0,1,0,1,0
2025-12-06 15:00:00,467,15.0,1629.0,1264.9373983739838,473.0,12.0,12.0,3.0,8.0,6.0,1.0,18.0,11.1,2.0,1261.0,0,5,1,0,15,0,1,0,1,0
2025-12-06 16:00:00,468,16.0,1304.0,1546.8884146341463,282.0,10.0,13.0,3.0,9.0,6.0,1.0,17.4,9.3,2.0,1295.0,0,5,1,0,16,0,1,0,1,0
2025-12-06 17:00:00,469,17.0,1815.0,1505.8107723577236,-41.0,7.0,13.0,4.0,13.0,4.0,0.0,16.3,7.4,2.0,1253.0,0,5,1,0,17,0,1,0,1,0
2025-12-06 18:00:00,470,21.0,2105.0,1719.274593495935,213.0,11.0,15.0,6.0,15.0,4.0,2.0,13.1,7.4,2.0,1298.0,0,5,1,0,18,0,1,0,1,0
2025-12-06 19:00:00,471,17.0,1181.0,1726.0384146341464,7.0,10.0,11.0,6.0,12.0,3.0,2.0,13.0,7.4,2.0,1426.0,0,5,1,0,19,0,0,1,1,0
2025-12-06 20:00:00,472,9.0,557.0,1058.1231707317072,-668.0,4.0,6.0,3.0,6.0,3.0,0.0,12.8,9.3,2.0,1470.0,0,5,1,0,20,0,0,1,1,0
2025-12-06 21:00:00,473,3.0,0.0,205.16463414634143,-853.0,1.0,3.0,0.0,1.0,2.0,0.0,12.5,11.1,2.0,1294.0,0,5,1,0,21,0,0,1,1,0
2025-12-06 22:00:00,474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,11.1,2.0,0.0,1,5,1,0,22,0,0,1,0,0
2025-12-06 23:00:00,475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,11.1,2.0,0.0,1,5,1,0,23,0,0,1,0,0
2025-12-07 00:00:00,476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,11.1,2.0,0.0,1,6,1,0,0,0,0,1,0,0
2025-12-07 01:00:00,477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,11.1,2.0,0.0,1,6,1,0,1,0,0,1,0,0
2025-12-07 02:00:00,478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,11.1,2.0,0.0,1,6,1,0,2,0,0,1,0,0
2025-12-07 03:00:00,479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,11.1,2.0,0.0,1,6,1,0,3,0,0,1,0,0
2025-12-07 04:00:00,480,8.0,1404.0,765.2,560.0,7.0,7.0,1.0,7.0,1.0,0.0,10.0,14.8,2.0,1163.0,0,6,1,0,4,1,0,0,0,1
2025-12-07 05:00:00,481,14.0,917.0,924.480487804878,159.0,10.0,13.0,1.0,9.0,4.0,1.0,10.0,14.8,2.0,1066.0,0,6,1,0,5,1,0,0,0,1
2025-12-07 06:00:00,482,11.0,810.0,1030.5235772357723,106.0,4.0,10.0,1.0,6.0,3.0,2.0,12.4,14.8,2.0,952.0,0,6,1,0,6,1,0,0,0,1
2025-12-07 07:00:00,483,22.0,3134.0,1956.407723577236,926.0,11.0,19.0,3.0,17.0,2.0,3.0,12.4,14.8,2.0,990.0,0,6,1,0,7,1,0,0,0,1
2025-12-07 08:00:00,484,30.0,2436.0,2858.3552845528457,902.0,18.0,25.0,5.0,20.0,8.0,2.0,12.6,14.8,2.0,1290.0,0,6,1,0,8,1,0,0,0,1
2025-12-07 09:00:00,485,21.0,1324.0,1763.315243902439,-1095.0,10.0,16.0,5.0,12.0,8.0,1.0,13.4,14.8,2.0,1550.0,0,6,1,0,9,1,0,0,0,1
2025-12-07 10:00:00,486,17.0,1617.0,1446.8162601626016,-316.0,9.0,15.0,2.0,9.0,5.0,3.0,14.6,13.0,2.0,1663.0,0,6,1,0,10,1,0,0,0,1
2025-12-07 11:00:00,487,18.0,1636.0,1802.3341463414636,356.0,11.0,15.0,3.0,9.0,6.0,3.0,16.3,13.0,2.0,1810.0,0,6,1,0,11,1,0,0,0,1
2025-12-07 12:00:00,488,21.0,2016.0,1868.7951219512197,66.0,8.0,18.0,3.0,13.0,6.0,2.0,17.6,13.0,2.0,1949.0,0,6,1,0,12,0,1,0,0,1
2025-12-07 13:00:00,489,20.0,1457.0,1631.914837398374,-237.0,8.0,20.0,0.0,15.0,4.0,1.0,18.6,14.8,2.0,1895.0,0,6,1,0,13,0,1,0,0,1
2025-12-07 14:00:00,490,13.0,871.0,1169.4965447154473,-462.0,8.0,13.0,0.0,10.0,3.0,0.0,18.7,16.7,2.0,1614.0,0,6,1,0,14,0,1,0,0,1
2025-12-07 15:00:00,491,12.0,1243.0,1094.4506097560975,-75.0,9.0,11.0,1.0,7.0,4.0,1.0,18.4,14.8,2.0,1502.0,0,6,1,0,15,0,1,0,0,1
2025-12-07 16:00:00,492,20.0,2237.0,1699.583536585366,605.0,10.0,17.0,3.0,12.0,5.0,3.0,17.8,13.0,2.0,1544.0,0,6,1,0,16,0,1,0,0,1
2025-12-07 17:00:00,493,26.0,2467.0,2324.939024390244,625.0,10.0,21.0,5.0,15.0,9.0,2.0,16.5,9.3,2.0,1632.0,0,6,1,0,17,0,1,0,0,1
2025-12-07 18:00:00,494,31.0,3401.0,2659.5266260162603,335.0,10.0,23.0,8.0,20.0,10.0,1.0,15.5,9.3,2.0,1763.0,0,6,1,0,18,0,1,0,0,1
2025-12-07 19:00:00,495,32.0,2645.0,2980.0459349593493,321.0,9.0,26.0,6.0,21.0,9.0,2.0,14.5,9.3,1.0,1988.0,0,6,1,0,19,0,0,1,0,1
2025-12-07 20:00:00,496,17.0,636.0,1618.4439024390244,-1362.0,5.0,16.0,1.0,10.0,6.0,1.0,13.5,11.1,1.0,2063.0,0,6,1,0,20,0,0,1,0,1
2025-12-07 21:00:00,497,4.0,181.0,608.1119918699187,-1010.0,2.0,4.0,0.0,2.0,2.0,0.0,13.1,11.1,1.0,1982.0,0,6,1,0,21,0,0,1,0,1
2025-12-07 22:00:00,498,1.0,0.0,122.28414634146344,-486.0,1.0,1.0,0.0,0.0,1.0,0.0,12.6,13.0,1.0,1719.0,0,6,1,0,22,0,0,1,0,1
